bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02
35MI12A06CC5,,,,,,,,,,R41CTP-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,FC35MPA-FA15-G25-WC053
40MI12A06CC5,,,,,,,,,,R41CTP-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,FC40MPA-FA15-G25-WC053
40MX10A06BGR,,,,,,,,,,R41CTP-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,FC40MPA-NORM-SL10-G25
40PX12A06P3R,,,,,,,,,,R41CTP-801,,,,,,,,12+/-2,,,,,,,,,,,,,,,,K400KG/CM2-NORM-SL12-G25
40PX18A06P3R,,,,,,,,,,R41CTP-801,,,,,,,,18+/-2,,,,,,,,,,,,,,,,K400KG/CM2-NORM-SL18-G25
45MX10A06BGR,,,,,,,,,,R41CTP-801,,,,,,,,10+/-2,,,,,,,,,,,,,,,,FC45MPA-NORM-SL10-G25
45PXFLA06A1D,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,K450KG/CM2-NORM-G25-A1D
BC25XXA06JOR,,,,,,,,,,R41CTP-801,,,,,,,,NON SLUMP,,,,,,,,,,,,,,,,BASECOURSEA
VIPER350-12,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,K350KG/CM2-OPENTRAFFIC12HOURS
VIPER350-1D,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,K350KG/CM2-OPENTRAFFIC1DAY
VIPER400-08,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,K400KG/CM2-OPENTRAFFIC8HOURS
VIPER45-1D,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,FS45KG/CM2-OPENTRAFFIC1DAY
VIPER45-1DC,,,,,,,,,,R41CTP-801,,,,,,,,FLOW,,,,,,,,,,,,,,,,FS45KG/CM2-OPENTRAFFIC1DAY-G14
VIPER45-3D,,,,,,,,,,R41CTP-801,,,,,,,,MIN 12,,,,,,,,,,,,,,,,FS45KG/CM2-OPENTRAFFIC3DAYS
VIPER45-3DC,,,,,,,,,,R41CTP-801,,,,,,,,MIN 12,,,,,,,,,,,,,,,,FS45KG/CM2-OPENTRAFFIC3DAYS-G14
