bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02
25PX12C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL12-G14
27FI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA15-SL12-G25
30FD12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA10-SL12-G25
30FI08C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL08-G14
30FI12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-G25-R1
30FI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL12-G25
30FI12C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL12-G14
30MD12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA10-SL12-G25
30MI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA15-SL12-G25
30MI16A06ALM,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,16+2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA15-SL16-G25
30MX10A06BGR,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-NORM-SL10-G25
30MX12A06BKS,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-NORM-SL12-G25
30MX16A06ALM,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,16+2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-NORM-SL16-G25
30PX08C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL08-G14
30PX10A06RBC,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL10-G25-R1
30PX12A06GAP,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G25
30PX12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-G25-R1
30PX12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G25
30PX12C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G14
35BX18A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-G25-R1
35BX18A06RBC,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL18-G25-R1
35FD12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA10-SL12-G25
35FI10A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-SL10-G25
35FI12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-G25-R1
35FI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-SL12-G25
35MI12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA15-G25-R1
35PX05C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,5+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL05-G14
35PX12A06GAP,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G25
35PX12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-G25-R1
35PX12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G25
40FI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL12-G25
40MI18A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC40MPA-FA15-SL18-G25
40PX12A06P3R,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G25
40PX12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G25
40PX12C06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G14
40PX18A06P3R,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL18-G25
45MI12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC45MPA-FA15-G25-R1
45RX07A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,7+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FS45KG/CM2-NORM-SL07-G25
45RX10A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FS45KG/CM2-NORM-SL10-G25
45RX12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,0,,,,,,,,,,,,,tiptop,IDCGHO0320,N,-
50BX18A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K500KG/CM2-NORM-SL18-G25-R1
LCFI12A06R1X,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,LC-FA15-G25-R1
LCFI12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,LC-FA15-SL12-G25
LCPX10A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,LC-NORM-SL10-G25
LCPX12A06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,LC-NORM-SL12-G25
M5PXXXS06XXX,,,,1/30/2022 0:00,8401065,IDCGHO0320,8401065,1/30/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,NON SLUMP,,,,,,,,,,,,,tiptop,IDCGHO0320,N,M15-NORM-NONSLUMP
