bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,
10PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-SL08-G14,421
12PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-NORM-SL08-G14,422
15PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-NORM-SL08-G14,423
17PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-SL08-G14,424
20PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-NORM-SL08-G14,425
22PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-SL08-G14,426
25PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL08-G14,427
27PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL08-G14,428
30PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL08-G14,429
32PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL08-G14,430
35PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL08-G14,431
37PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL08-G14,432
40PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL08-G14,433
42PX08C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-SL08-G14,434
10PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-SL10-G14,435
12PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-NORM-SL10-G14,436
15PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-NORM-SL10-G14,437
17PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-SL10-G14,438
20PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-NORM-SL10-G14,439
22PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-SL10-G14,440
25PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL10-G14,441
27PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL10-G14,442
30PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL10-G14,443
32PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL10-G14,444
35PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL10-G14,445
37PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL10-G14,446
40PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL10-G14,447
42PX10C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-SL10-G14,448
10PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-SL12-G14,449
12PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-NORM-SL12-G14,450
15PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-NORM-SL12-G14,451
17PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-SL12-G14,452
20PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-NORM-SL12-G14,453
22PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-SL12-G14,454
25PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL12-G14,455
27PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL12-G14,456
30PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G14,457
32PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL12-G14,458
35PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G14,459
37PX12C06XXX,,,,3/17/2022 0:00,08401065,IDCGHO0320,08401065,3/17/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL12-G14,460
