bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,
22MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-FA10-SL10-G14,1366
25MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA10-SL10-G14,1367
27MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-FA10-SL10-G14,1368
30MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA10-SL10-G14,1369
32MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-FA10-SL10-G14,1370
33MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-FA10-SL10-G14,1371
35MD10C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA10-SL10-G14,1372
08MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC08MPA-FA10-SL12-G14,1373
10MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA10-SL12-G14,1374
12MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC12MPA-FA10-SL12-G14,1375
14MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC14MPA-FA10-SL12-G14,1376
16MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC16MPA-FA10-SL12-G14,1377
18MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC18MPA-FA10-SL12-G14,1378
20MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA10-SL12-G14,1379
22MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-FA10-SL12-G14,1380
25MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA10-SL12-G14,1381
27MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-FA10-SL12-G14,1382
30MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA10-SL12-G14,1383
32MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-FA10-SL12-G14,1384
33MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-FA10-SL12-G14,1385
35MD12C06XXX,,,,2/14/2022 0:00,08401065,IDCGHO0320,08401065,2/14/2022 0:00,Y,R41CTP-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA10-SL12-G14,1386
