bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,,
32MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,32MX12A06XXXAGG1,1,32MX12A06XXXAGG1,236.6,32MX12A06XXXAGG2,946.4,1183,20%,20%,237
32MX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,32MX12A06XXXAGG2,1,32MX12A06XXXAGG1,236.6,32MX12A06XXXAGG2,946.4,1183,80%,80%,946
32MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,32MX12A06XXXAGG3,,,,,,,,,
32MX12A06XXX,,0000-100094,,,463,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,32MX12A06XXXSAND,,,,,,,,,
32MX12A06XXX,,0000-100093,,,118,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,32MX12A06XXXSTONE DUST,,,,,,,,,
32MX12A06XXX,,0002-100020,,,1.300,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,32MX12A06XXXSBT CON-M,,,,,,,,,
32MX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,32MX12A06XXXSBT PCA-8S,,,,,,,,,
32MX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,32MX12A06XXXSBT JM-9,,,,,,,,,
32PX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,32PX12A06R1XFA,,,,,,,,,
32PX12A06R1X,,0000-100011,,,339,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,32PX12A06R1XSEMEN,,,,,,,,,
32PX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,32PX12A06R1XWATER,,,,,,,,,
32PX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,32PX12A06R1XAGG1,1,32PX12A06R1XAGG1,236.6,32PX12A06R1XAGG2,946.4,1183,20%,20%,237
32PX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,32PX12A06R1XAGG2,1,32PX12A06R1XAGG1,236.6,32PX12A06R1XAGG2,946.4,1183,80%,80%,946
32PX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,32PX12A06R1XAGG3,,,,,,,,,
32PX12A06R1X,,0000-100094,,,488,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,32PX12A06R1XSAND,,,,,,,,,
32PX12A06R1X,,0000-100093,,,124,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,32PX12A06R1XSTONE DUST,,,,,,,,,
32PX12A06R1X,,0002-100020,,,1.330,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,32PX12A06R1XSBT CON-M,,,,,,,,,
32PX12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,32PX12A06R1XSBT PCA-8S,,,,,,,,,
32PX12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,32PX12A06R1XSBT JM-9,,,,,,,,,
32PX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,32PX12A06XXXFA,,,,,,,,,
32PX12A06XXX,,0000-100011,,,335,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,32PX12A06XXXSEMEN,,,,,,,,,
32PX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,32PX12A06XXXWATER,,,,,,,,,
32PX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,32PX12A06XXXAGG1,1,32PX12A06XXXAGG1,236.6,32PX12A06XXXAGG2,946.4,1183,20%,20%,237
32PX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,32PX12A06XXXAGG2,1,32PX12A06XXXAGG1,236.6,32PX12A06XXXAGG2,946.4,1183,80%,80%,946
32PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,32PX12A06XXXAGG3,,,,,,,,,
32PX12A06XXX,,0000-100094,,,496,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,32PX12A06XXXSAND,,,,,,,,,
32PX12A06XXX,,0000-100093,,,126,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,32PX12A06XXXSTONE DUST,,,,,,,,,
32PX12A06XXX,,0002-100020,,,1.130,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,32PX12A06XXXSBT CON-M,,,,,,,,,
32PX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,32PX12A06XXXSBT PCA-8S,,,,,,,,,
32PX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,32PX12A06XXXSBT JM-9,,,,,,,,,
33MN12A06R1X,,0000-000015,,,117,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MN12A06R1XFA,,,,,,,,,
33MN12A06R1X,,0000-100011,,,352,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MN12A06R1XSEMEN,,,,,,,,,
33MN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MN12A06R1XWATER,,,,,,,,,
33MN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MN12A06R1XAGG1,1,33MN12A06R1XAGG1,236.6,33MN12A06R1XAGG2,946.4,1183,20%,20%,237
33MN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MN12A06R1XAGG2,1,33MN12A06R1XAGG1,236.6,33MN12A06R1XAGG2,946.4,1183,80%,80%,946
33MN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MN12A06R1XAGG3,,,,,,,,,
33MN12A06R1X,,0000-100094,,,379,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MN12A06R1XSAND,,,,,,,,,
33MN12A06R1X,,0000-100093,,,97,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MN12A06R1XSTONE DUST,,,,,,,,,
33MN12A06R1X,,0002-100020,,,1.850,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MN12A06R1XSBT CON-M,,,,,,,,,
33MN12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MN12A06R1XSBT PCA-8S,,,,,,,,,
33MN12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MN12A06R1XSBT JM-9,,,,,,,,,
33MN12A06XXX,,0000-000015,,,116,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MN12A06XXXFA,,,,,,,,,
33MN12A06XXX,,0000-100011,,,348,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MN12A06XXXSEMEN,,,,,,,,,
33MN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MN12A06XXXWATER,,,,,,,,,
33MN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MN12A06XXXAGG1,1,33MN12A06XXXAGG1,236.6,33MN12A06XXXAGG2,946.4,1183,20%,20%,237
33MN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MN12A06XXXAGG2,1,33MN12A06XXXAGG1,236.6,33MN12A06XXXAGG2,946.4,1183,80%,80%,946
33MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MN12A06XXXAGG3,,,,,,,,,
33MN12A06XXX,,0000-100094,,,389,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MN12A06XXXSAND,,,,,,,,,
33MN12A06XXX,,0000-100093,,,99,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MN12A06XXXSTONE DUST,,,,,,,,,
33MN12A06XXX,,0002-100020,,,1.560,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MN12A06XXXSBT CON-M,,,,,,,,,
33MN12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MN12A06XXXSBT PCA-8S,,,,,,,,,
33MN12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MN12A06XXXSBT JM-9,,,,,,,,,
33MU12A06R1X,,0000-000015,,,90,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MU12A06R1XFA,,,,,,,,,
33MU12A06R1X,,0000-100011,,,361,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MU12A06R1XSEMEN,,,,,,,,,
33MU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MU12A06R1XWATER,,,,,,,,,
33MU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MU12A06R1XAGG1,1,33MU12A06R1XAGG1,236.6,33MU12A06R1XAGG2,946.4,1183,20%,20%,237
33MU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MU12A06R1XAGG2,1,33MU12A06R1XAGG1,236.6,33MU12A06R1XAGG2,946.4,1183,80%,80%,946
33MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MU12A06R1XAGG3,,,,,,,,,
33MU12A06R1X,,0000-100094,,,400,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MU12A06R1XSAND,,,,,,,,,
33MU12A06R1X,,0000-100093,,,102,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MU12A06R1XSTONE DUST,,,,,,,,,
33MU12A06R1X,,0002-100020,,,1.780,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MU12A06R1XSBT CON-M,,,,,,,,,
33MU12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MU12A06R1XSBT PCA-8S,,,,,,,,,
33MU12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MU12A06R1XSBT JM-9,,,,,,,,,
33MU12A06XXX,,0000-000015,,,89,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MU12A06XXXFA,,,,,,,,,
33MU12A06XXX,,0000-100011,,,357,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MU12A06XXXSEMEN,,,,,,,,,
33MU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MU12A06XXXWATER,,,,,,,,,
33MU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MU12A06XXXAGG1,1,33MU12A06XXXAGG1,236.6,33MU12A06XXXAGG2,946.4,1183,20%,20%,237
33MU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MU12A06XXXAGG2,1,33MU12A06XXXAGG1,236.6,33MU12A06XXXAGG2,946.4,1183,80%,80%,946
33MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MU12A06XXXAGG3,,,,,,,,,
33MU12A06XXX,,0000-100094,,,409,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MU12A06XXXSAND,,,,,,,,,
33MU12A06XXX,,0000-100093,,,104,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MU12A06XXXSTONE DUST,,,,,,,,,
33MU12A06XXX,,0002-100020,,,1.500,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MU12A06XXXSBT CON-M,,,,,,,,,
33MU12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MU12A06XXXSBT PCA-8S,,,,,,,,,
33MU12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MU12A06XXXSBT JM-9,,,,,,,,,
33MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MX12A06R1XFA,,,,,,,,,
33MX12A06R1X,,0000-100011,,,400,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MX12A06R1XSEMEN,,,,,,,,,
33MX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MX12A06R1XWATER,,,,,,,,,
33MX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MX12A06R1XAGG1,1,33MX12A06R1XAGG1,236.6,33MX12A06R1XAGG2,946.4,1183,20%,20%,237
33MX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MX12A06R1XAGG2,1,33MX12A06R1XAGG1,236.6,33MX12A06R1XAGG2,946.4,1183,80%,80%,946
33MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MX12A06R1XAGG3,,,,,,,,,
33MX12A06R1X,,0000-100094,,,447,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MX12A06R1XSAND,,,,,,,,,
33MX12A06R1X,,0000-100093,,,114,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MX12A06R1XSTONE DUST,,,,,,,,,
33MX12A06R1X,,0002-100020,,,1.580,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MX12A06R1XSBT CON-M,,,,,,,,,
33MX12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MX12A06R1XSBT PCA-8S,,,,,,,,,
33MX12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MX12A06R1XSBT JM-9,,,,,,,,,
33MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,33MX12A06XXXFA,,,,,,,,,
33MX12A06XXX,,0000-100011,,,395,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,33MX12A06XXXSEMEN,,,,,,,,,
33MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,33MX12A06XXXWATER,,,,,,,,,
33MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,33MX12A06XXXAGG1,1,33MX12A06XXXAGG1,236.6,33MX12A06XXXAGG2,946.4,1183,20%,20%,237
33MX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,33MX12A06XXXAGG2,1,33MX12A06XXXAGG1,236.6,33MX12A06XXXAGG2,946.4,1183,80%,80%,946
33MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,33MX12A06XXXAGG3,,,,,,,,,
33MX12A06XXX,,0000-100094,,,456,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,33MX12A06XXXSAND,,,,,,,,,
33MX12A06XXX,,0000-100093,,,116,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,33MX12A06XXXSTONE DUST,,,,,,,,,
33MX12A06XXX,,0002-100020,,,1.330,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,33MX12A06XXXSBT CON-M,,,,,,,,,
33MX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,33MX12A06XXXSBT PCA-8S,,,,,,,,,
33MX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,33MX12A06XXXSBT JM-9,,,,,,,,,
35FI12A06XXX,,0000-000015,,,57,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35FI12A06XXXFA,,,,,,,,,
35FI12A06XXX,,0000-100011,,,323,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35FI12A06XXXSEMEN,,,,,,,,,
35FI12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35FI12A06XXXWATER,,,,,,,,,
35FI12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35FI12A06XXXAGG1,1,35FI12A06XXXAGG1,236.6,35FI12A06XXXAGG2,946.4,1183,20%,20%,237
35FI12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35FI12A06XXXAGG2,1,35FI12A06XXXAGG1,236.6,35FI12A06XXXAGG2,946.4,1183,80%,80%,946
35FI12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35FI12A06XXXAGG3,,,,,,,,,
35FI12A06XXX,,0000-100094,,,463,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35FI12A06XXXSAND,,,,,,,,,
35FI12A06XXX,,0000-100093,,,118,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35FI12A06XXXSTONE DUST,,,,,,,,,
35FI12A06XXX,,0002-100020,,,1.280,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35FI12A06XXXSBT CON-M,,,,,,,,,
35FI12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35FI12A06XXXSBT PCA-8S,,,,,,,,,
35FI12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35FI12A06XXXSBT JM-9,,,,,,,,,
35FN12A06R1X,,0000-000015,,,103,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35FN12A06R1XFA,,,,,,,,,
35FN12A06R1X,,0000-100011,,,309,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35FN12A06R1XSEMEN,,,,,,,,,
35FN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35FN12A06R1XWATER,,,,,,,,,
