bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,bmb_file.bmb06
25PX10A06XXX,10,0000-100030,2/7/2023 0:00,,182,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,1,182
25PX10A06XXX,15,0000-100011,2/7/2023 0:00,,235,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,235
25PX10A06XXX,20,0000-000015,2/7/2023 0:00,,0,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,FA,,0
25PX10A06XXX,25,0000-100094,2/7/2023 0:00,,621,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-Z0,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SAND,,621
25PX10A06XXX,30,0000-100093,2/7/2023 0:00,,158,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STONE DUST,,158
25PX10A06XXX,35,0000-100040,2/7/2023 0:00,,396,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STEEL AGG1,,396
25PX10A06XXX,40,0000-100091,2/7/2023 0:00,,735,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG2,,735
25PX10A06XXX,45,0000-100092,2/7/2023 0:00,,0,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG3,,0
25PX10A06XXX,50,0002-100020,2/7/2023 0:00,,0.934,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT CON-M,,0.934
25PX10A06XXX,55,0002-100202,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT JM-9,,0.000
25PX10A06XXX,60,0002-100021,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT PCA-8S,,0.000
25PX10A06XXX,60,0000-000029,2/7/2023 0:00,,42,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN B,,42
30PX10A06XXX,10,0000-100030,2/7/2023 0:00,,182,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,2,182
30PX10A06XXX,15,0000-100011,2/7/2023 0:00,,267,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,267
30PX10A06XXX,20,0000-000015,2/7/2023 0:00,,0,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,FA,,0
30PX10A06XXX,25,0000-100094,2/7/2023 0:00,,596,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-Z0,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SAND,,596
30PX10A06XXX,30,0000-100093,2/7/2023 0:00,,152,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STONE DUST,,152
30PX10A06XXX,35,0000-100040,2/7/2023 0:00,,396,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STEEL AGG1,,396
30PX10A06XXX,40,0000-100091,2/7/2023 0:00,,735,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG2,,735
30PX10A06XXX,45,0000-100092,2/7/2023 0:00,,0,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG3,,0
30PX10A06XXX,50,0002-100020,2/7/2023 0:00,,1.060,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT CON-M,,1.060
30PX10A06XXX,55,0002-100202,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT JM-9,,0.000
30PX10A06XXX,60,0002-100021,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT PCA-8S,,0.000
30PX10A06XXX,60,0000-000029,2/7/2023 0:00,,47,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN B,,47
35PX10A06XXX,10,0000-100030,2/7/2023 0:00,,182,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,3,182
35PX10A06XXX,15,0000-100011,2/7/2023 0:00,,301,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,301
35PX10A06XXX,20,0000-000015,2/7/2023 0:00,,0,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,FA,,0
35PX10A06XXX,25,0000-100094,2/7/2023 0:00,,569,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-Z0,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SAND,,569
35PX10A06XXX,30,0000-100093,2/7/2023 0:00,,145,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STONE DUST,,145
35PX10A06XXX,35,0000-100040,2/7/2023 0:00,,396,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STEEL AGG1,,396
35PX10A06XXX,40,0000-100091,2/7/2023 0:00,,735,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG2,,735
35PX10A06XXX,45,0000-100092,2/7/2023 0:00,,0,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG3,,0
35PX10A06XXX,50,0002-100020,2/7/2023 0:00,,1.196,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT CON-M,,1.196
35PX10A06XXX,55,0002-100202,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT JM-9,,0.000
35PX10A06XXX,60,0002-100021,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT PCA-8S,,0.000
35PX10A06XXX,60,0000-000029,2/7/2023 0:00,,53,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN B,,53
10PX12A06XXX,10,0000-100030,2/7/2023 0:00,,185,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,4,185
10PX12A06XXX,15,0000-100011,2/7/2023 0:00,,150,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,150
10PX12A06XXX,20,0000-000015,2/7/2023 0:00,,0,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,FA,,0
10PX12A06XXX,25,0000-100094,2/7/2023 0:00,,683,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-Z0,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SAND,,683
10PX12A06XXX,30,0000-100093,2/7/2023 0:00,,174,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STONE DUST,,174
10PX12A06XXX,35,0000-100040,2/7/2023 0:00,,396,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STEEL AGG1,,396
10PX12A06XXX,40,0000-100091,2/7/2023 0:00,,735,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG2,,735
10PX12A06XXX,45,0000-100092,2/7/2023 0:00,,0,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG3,,0
10PX12A06XXX,50,0002-100020,2/7/2023 0:00,,0.594,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT CON-M,,0.594
10PX12A06XXX,55,0002-100202,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT JM-9,,0.000
10PX12A06XXX,60,0002-100021,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT PCA-8S,,0.000
10PX12A06XXX,60,0000-000029,2/7/2023 0:00,,26,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN B,,26
12PX12A06XXX,10,0000-100030,2/7/2023 0:00,,185,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,5,185
12PX12A06XXX,15,0000-100011,2/7/2023 0:00,,165,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,165
12PX12A06XXX,20,0000-000015,2/7/2023 0:00,,0,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,FA,,0
12PX12A06XXX,25,0000-100094,2/7/2023 0:00,,671,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-Z0,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SAND,,671
12PX12A06XXX,30,0000-100093,2/7/2023 0:00,,171,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STONE DUST,,171
12PX12A06XXX,35,0000-100040,2/7/2023 0:00,,396,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,STEEL AGG1,,396
12PX12A06XXX,40,0000-100091,2/7/2023 0:00,,735,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG2,,735
12PX12A06XXX,45,0000-100092,2/7/2023 0:00,,0,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,AGG3,,0
12PX12A06XXX,50,0002-100020,2/7/2023 0:00,,0.654,1,0,,KG,1,1,,,1,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT CON-M,,0.654
12PX12A06XXX,55,0002-100202,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT JM-9,,0.000
12PX12A06XXX,60,0002-100021,2/7/2023 0:00,,0.000,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SBT PCA-8S,,0.000
12PX12A06XXX,60,0000-000029,2/7/2023 0:00,,29,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN B,,29
15PX12A06XXX,10,0000-100030,2/7/2023 0:00,,185,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-02,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,WATER,6,185
15PX12A06XXX,15,0000-100011,2/7/2023 0:00,,179,1,0,,KG,1,1,,,0,N,0,N,0,1,,,,100,,R01-0-01,,N,0,tiptop,2/7/2023 0:00,abmi600,R01JAT-801,,N,0,,,,,,,,,,,,,,,,0,1,,,SEMEN A,,179
