bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,
10FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA15-SL14-G25,211
12FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA15-SL14-G25,212
15FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA15-SL14-G25,213
17FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL14-G25,214
20FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA15-SL14-G25,215
22FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL14-G25,216
25FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL14-G25,217
27FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA15-SL14-G25,218
30FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL14-G25,219
32FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA15-SL14-G25,220
35FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-SL14-G25,221
37FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA15-SL14-G25,222
40FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL14-G25,223
42FI14A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA15-SL14-G25,224
10FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA15-SL16-G25,225
12FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA15-SL16-G25,226
15FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA15-SL16-G25,227
17FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL16-G25,228
20FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA15-SL16-G25,229
22FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL16-G25,230
25FI16A06XXX,,,,2/25/2022 0:00,08401065,IDCGHO0320,08401065,2/25/2022 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL16-G25,231
