bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02
10MI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA15-SL12-G25
10PX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-SL12-G25
12FI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA15-SL12-G25
17BI18A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL18-G25
17FI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL12-G25
17PX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-SL12-G25
20FI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA15-SL12-G25
22FI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL12-G25
22PX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-SL12-G25
25FI12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL12-G25
25FI12C06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL12-G14
25MX12A06RST,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-NORM-SL12-G25
25MX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-NORM-SL12-G25
25PX10A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL10-G25
25PX12A06R1X,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-G25-R1
25PX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL12-G25
25PX12C06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL12-G14
27PX12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL12-G25
30BD16C06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,0,,,,,,,,,,,,,tiptop,IDCGHO0320,N,-
30BX18A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL18-G25
30FD12A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA10-SL12-G25
30FD14A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA10-SL14-G25
30FI10A06XXX,,,,10/29/2021 0:00,8401065,IDCGHO0320,8401065,10/29/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL10-G25
30FI12A06R1X,,,,10/30/2021 0:00,8401065,IDCGHO0320,8401065,10/30/2021 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-G25-R1
